score	comment	comment_english
5	Ótimo produto e ótima loja	
5	Ótimo produto entrega antes do prazo tudo ok 	
1	Comprei 2 araras de roupas no dia 18/03 , no entanto no dia 04/04 recebi apenas 1 . Mas na nota estão me cobrando pelas duas. 	
4	Produto bom, recomendo com certeza	
5	Amei o produto super recomendo  	
1	DEMOROU MUIIITOOOOOOOO PRA CHEGAR O PRODUTO	
2	Loja excelente mas produto com defeito! Aguardo troca!	
5	Tudo ok,só que o produto é bem menor do que parecia na foto	
5	Produto chegou em ótimo estado 	
3	Achei muito pequeno o produto.	
1	O produto é bom,só a entrega que demorou	
5	Ótimo vendedor, recebi o produto no prazo combinado.   Ótimo produto .	
1	Estou querendo comprar mais no baratheon, fiz o cartão e está é minha primeira compra não recebi o produto, já foi debitado no meu cartão e agora vou ter que procurar o Procon. Só decepção.	
4	recebi o produto dentro do prazo,recomendo.	
3	Produto recebido é o correto, mas teve significativo atraso na entrega.	
3	Comprei um produto e não foi entregue sob alegação de que não havia mais no estoque.  Em seguida o mesmo produto estava sendo propagado com um valor maior.resultado adquiri aquilo que não era meu plan	
4	Material de qualidade e produto prático, só deixa a desejar por ser uma espécie de manta a ser colocada sobre o sofá -- não tem encaixes nem amarrações que deixem a capa firme no móvel.	
5	Bom atendimento.	
5	Melhor tempo de entrega. Produto de excelente qualidade. Supera as expectativas.	
5	Produto de qualidade, por ótimo preço e entregue conforme combinado.	
5	Tudo de bom 	
1	O produto veio faltado o controle da luz de led	
2	Foram compradas 2 cadeiras, porém entregue somente uma. O vendedor ficou de verificar e não retornou.	
5	FAVOR VERIFICAR QUE MINHA ENTREGA NAO VEIO CORRETA...  ERA 2 PROTETOR DE COLUNA   1 MANTA..  POREM NAO RECEBEMOS A MANTA, SOMENTE OS PROTETOR DE COLUNA	
5	Cumpriu o prometido.	
4	Minha primeira compra online , tive uma boa experiência .	
5	excelente...produto e atendimento	
1	Muita demora para a entrega do produto	
3	Vou começar a usar espero por resultados favoráveis!!! 	
5	Veio tudo certinho, eu super recomendo esse produto.chegou antes do previsto.  	
5	minha mercadoria viajou o Brasil todo antes de chegar, mas não atrasou então ta OK    Varginha-rio-BH-varginha-BH essa foi a rota =)	
4	Achei o material muito frágil, esperava melhor qualidade do produto.  Comprei recentemente um produto similar que motivou esta compra, mas infelizmente não foi o que eu esperava.   	
5	Tanto on line como na loja vale a pena	
5	CHEGOU NO PRAZO E ERA O PRODUTO QUE EU QUERIA.	
4	produto como indicado, chegou antes do prazo. 	
1	Acho que vcs tinha que manda o que ta no anunçio .	
3	Demorou muito para chegar	
1	muita demora para enviar um produto, demorou muito para tirar uma simples nota fiscal e enviar o produto que inclusive não chegou !	
5	O produto chegou em perfeito estado e no prazo correto	
4	Essa máscara simplesmente faz milagres. 	
5	Produto entregue com rapidez e qualidade	
5	Eu gostei e recomendaria 	
5	Fiquei surpreso, entregou mais cedo do que eu esperava, chegou no dia 18/07/2017 em vez no dia 03/08/2017.	
1	período muito longo para a entrega.	
5	A equipe esta de parabéns ,preços bom, entrega rápida produto de qualidade .  Recomendo e aprovo.	
1	Firma não cumpre o prometido, pagamento foi feito à vista até agora não recebi o produto.	
4	Site da lannister.com é muito bom nao tenho do que reclamar pois meu filhs tem 11 anos e desde de pequeno eu compro pelo site DVD infantis Brinquedos Fraldas .	
5	É do jeito que está na descrição, estou satisfeita, um ótimo produto e custo beneficio. Indico muito. 	
3	Nao recebi o meu produto ainda	
1	Muita demora para a entrega, fora do prazo que foi discriminado no ato da compra, fui rastrear o pedido e consta como entregue as 23:15 do dia 11/05, não recebi nada até o momento! End hor comercial.	
5	produto entre ates do prazo	
1	COMPREI DOIS E RECEBI APENAS 1, SEGUNDO O ATENDENTE A SEGUNDA ESTAR PARA CHEGAR ATÉ AGORA NÃO RECEBI NENHUM RASTREAMENTO DA SEGUNDA GRELHA	
4	Super recomento, chegou todo embalado e muito antes do prazo estipulado.	
5	bom recomendo 👍👍	
5	Recomendo, produto de boa qualidade e chegou no prazo.  Era o esperado.	
4	Ótimo. entrega dentro do prazo..	
5	Recomendo! Entrega antes do prazo e muito bem embalado!!	
5	Gostei muito. Muito útil na cozinha!	
5	Amei produto	
1	comprei 2 produtos so veio 1 , falta de respeito com o cliente 	
1	insatisfeita, fiz cinco compras, quatro foram entregues conforme combinado, somente deste vendedor não.	
5	Adoreiii8	
2	Boa noite, quando liguei a peça na tomada estragou aos 10 minutos.    Aguardo solução     Att	
1	Solicitei a troca do produto, e ainda não tive resposta.	
4	Prático e fácil de usar, além de fácil de lavar. Recomendo. 	
4	TUDO CERTO COMO SEMPRE DAS lannister.COM	
1	Gostaria de saber o motivo do NÃO recebimento do produto, visto que fiz uma compra com 4 (quatro) produtos, sendo que três recebi e o controle NÃO.	
5	recebi bem antes do prazo. Tudo como esperava.	
1	Esperei quase 3 semanas pra receber um adaptador e ele chegar com defeito... Estou muuuito frustrado!!!	
5	Produto perfeito entregue antes mesmo do prazo estipulado, obrigada	
5	Valeu a pena  Mas os cobre leitos um de solteiro e um de casal Queen veio errado.  Eu exijo a troca urgente.  Não quero problemas nem pra mim nem pra vcs, mas for necessário vou até onde me couber. C	
1	Nunca mais comprarei a essa empresa . E as lannister também perderam um cliente.	
5	Comprei 2 produtos no mesmo pedido com os srs 1 chegou falta mais 1 .Fiquei surpreso em ver à nota fiscal com um único produto já que jogar pedido tem 2 .	
5	O produto chegou antes do prazo estimado, muito bem embalado e apresentado. 	
2	A loja mandou foi o produto Saia Box para Cama Casal King Perola com Lese Tecido Microfibra - Branco, e não a Saia Para Cama Box Casal King Perolla que esta para ser enviado ainda. estou aguardando.	
5	corrente muito bonita	
5	Ainda não recebi mas tudo que compro na lannister. Foi feito a entrega com susseco 	
5	Produto de ótima qualidade, ótimo acabamento e é lindíssimo, recebi antes do prazo é irei comprar a segunda peça! Está aprovado!	
3	So recebi uma unidade, comprei dois aparelhos pretos.  Só chegou um.  	
1	Ainda aguardando a entrega do produto 	
5	otimo	
5	Material ótimo 	
4	O produto atendeu as expectativas.	
4	Recebi o produto correto e antes do prazo.	
5	Tudo perfeito celular maravilhoso super recomendo tudo! Loja super correta também recomendo muito!	
5	Muito bom o produto. Cumpre o que promete.	
2	Não prestei atenção no anuncio, não gostei do material, sinceramente não compraria novamente.	
1	Entregaram somente 1 das quatro cadeiras depois do prazo estabelecido 	
5	Frete muito caro...	
5	Recomendo entrega rápido produto de qualidade!	
4	Recomendo essa loja. Nunca tive problema algum	
4	recebi o produto 14 dias antes do prazo estimado, ÓTIMO	
5	Adorei o produto e a entrega foi rápida.	
1	Esse parceiro e muito lerdo se eu não fisesse reclamação td dia o produto não tinha chegado a tempo para o dia das crianças 	
5	ótimo produto	
1	Rapidez para efetuar a compra, porém prazo expirou e não recebi meu produto.  Desrespeito como o consumidor!	
1	Não recebi ainda 	
1	Comprei o produto e quando chegou veio na cor rosa, ao invez da cor vermelha como na foto... Pedi o cancelamento do produto ja tem mais de 1 mes e ate agora nada do reembolso... muito demorado	
5	Gostei muito entregar rápida	
1	No anuncio diz que é isolado ,mas na verdade é 100% whey. Comprei enganado.!!!	
2	O bebê conforto chegou,porém a Base não chegou.	
5	E MUITO BOM COMPRA COM CONFIANÇA PARABÉNS A TODA EQUIPE QUE ME ATENDEU MUITO OBRIGADO PELA TENÇÃO   Desejo A TOTOS UM FELIZ NOTAU NOTA 10	
5	Entrega antes do prazo, produto correto, ótima qualidade.	
5	Problema no sistema de Correios por conta da greve 	
4	Ainda não recebi o produto mais foi endereço errado já corrigir o espero poder receber o produto mais rápido possível obrigada.	
5	Chegou certo e dentro do prazo. O enfeite é muito bem feito.	
5	Perfeito, produto entregue antes do combinado.	
1	o carrinho veio com defeito.	
1	Ja enviei varios emails reclamando sobre a entrega do produto e n me respondem	
5	Excelente meu esposo amo 	
4	Ótimo produto, valeu a pena.	
1	até o momento não recebemos os produtos 	
5	eu comprei as bacias e achei que era as bacias grandes e vieram pequenas eu nao gostei  eu queria os jogos de bacias grandes ate a pequena acredito que e as la cusine  	
5	Loja recomendada, produto era como anunciado e a entrega foi bem rápida.	
5	Produto conforme anunciado. Recomendo.	
5	Eu gosto sempre de.comprar na lannister 	
4	Entrega rapida e eficiente	
5	Fiquei muito satisfeita com as mercadorias recebidas.	
3	produto bom forte mais tem hora que funciona tem hora que não com poblema na tomada mais fora isso muito boa maquina	
5	Maravilhosa veio do jeito q queria!	
5	Adorei meu produto e obtive uma ótima entrega.	
5	Entrega rápida e antes do prazo.   Excelente! 	
5	Chegou correto. Vou instalar para testar agora!	
5	Pedido entregue antes do previsto.	
1	Um absurdo esse atraso	
3	O material parece de camelo pelo preço não vale 	
5	Maravilhoso!	
5	Produto de boa qualidade, entregue no prazo combinado.	
3	Achei o prazo de entrega muito longo.	
1	Bom dia, ja fiz duas reclamações e ainda nao fui respondida, recebi no dia 13/09 2 kits, nao foram entregues os 6 kits que comprei. O pedido veio incompleto. Preciso desses kits ate dia 25/09.	
1	Eu quero o meu produto. Eu paguei. E nao recebi. 	
5	Produto correto... recebi antes do prazo informado. Parabéns 	
5	Chegou antes do prazo informado.Isso demonstra confiança no vendedor	
5	Frete muito alto hahah, mas chegou bem antes do esperado 	
2	Produto mal acabado	
4	Achei o atendimento da vendedora da lannister.com pelo telefone muito bom. Mas gostaria de sugerir que o produto adquirido com pagamento à vista tenha um desconto em seu preço.	
3	poderia colocar mais essência no perfume.Achei fraco. O outro contratipo do SI (OUI da Linn Young é bem mais concentrado e dura muito.	
2	Bom dia não recebi o produto correto, no site selecionei um produto e venho outro.	
1	péssimo serviço de atendimento para resolver problemas, venho passando por um via crúcis para receber uma informação. e agora para cancelar a venda	
5	TUDO FOI DENTRO DO ESPERADO.   RECOMENDO COM PUNHOS HERCÚLEOS A TODOS OS CLIENTES DAS lannister.COM	
1	nao recebi minha compra	
5	Mais uma vez o atendimento da stark foi excelente.	
4	Produtos entregues corretamente e sem problemas.	
5	Produto veio certo.	
5	O produto foi comprado a quase um mês e ainda não foi entregue.As compras anteriores realizadas pelo site foram entregues em uma semana. Apesar da demora nessa entrega, recomendo o site.	
5	produto otimo	
2	O produto não foi entregue na data previsto e quando vc liga pra mais informação os telefones estão sempre congestionados e quando funciona esta sem sistema	
5	Eu gostei de tudo.Continue trabalhando com dedicação,atenção e zelo.	
3	No anuncio falava que era de couro, porem não era de couro	
5	Chegou antes do prazo	
1	Veio procuro diferente por isso estou cancelando e pedindo devolução do dinheiro 	
1	Foi solucionado o cancelamento do produto e o mesmo me foi entregue. Já tentei entrar em contato para recebimento do código de envio. Mais não obtive resposta.	
5	tudo joia	
5	Produto de qualidade!	
5	bom	
5	Amei	
5	Foi entregue no último dia. Poderia ser antes ?	
5	Uma loja segura e responsável, recomendo pois são muito organizado e preocupado com a satisfação do cliente.	
5	Produto chegou antes do prazo!	
5	entrega muito rápida, antes do prazo estipulado	
5	Produto bom,entrega em tempo menor que o prazo pedi no fds e chegou na outra semana,menos de uma semana para entregar...recomendo	
1	Mesmo com todo o descritivo correto, o produto enviando estava incorreto gerando problemas de devolução e novo recebimento alem de aumentar mais ainda o prazo de entrega.	
1	Não recebi o produto, já faz 21 dias que comprei, agora apareceu na compra que o pedido foi cancelado, mas não cancelei nada e já paguei a primeira parcela. Exijo respeito até porque é um brinquedo 	
4	Chegou bem antes da data, satisfeita	
4	Fui retirar o produto no correio, pois não entregam onde eu moro. E chegou em outra cor , chegou em perfeito estado .  	
4	Quase tudo perfeito..  Apesar de entregue no prazo, o prazo dado poderia ser mais curto.	
5	Fácil, rápido e eficiente! Foi entregue bem antes do previsto.	
5	Melhor do que o esperado	
5	Perfeita a entrega.  Comprarei mais vezes.	
5	Acabamento bom, desenho bonito, material de qualidade 	
5	Gostei dos produtos e do prazo de entrega	
3	Percebi q havia pedido a voltagem equivocada assim q enviei o pedido. Tentei ligar, fazer contato pelo site, enfim todas as possibilidades! E não consegui fazer contato. Estou pedindo a devolução 	
4	Ainda estou avaliando a qualidade do produto   pois nao conhecia o mesmo.	
4	avaliei como recebido a mercadoria, porém, não abri ainda para ver se está correta e sem defeitos, pois, estou em viagem e foi entregue na empresa. Creio que deve estar tudo certo conforme o pedido. 	
5	Amei! Super recomendo 	
1	Comprei Feno Grego, me entregaram Ginkgo Biloba e peço ENCARECIDAMENTE que realizem a troca na minha residência.  Obrigada!	
4	produto OK, pena nao ter chegado antes.	
4	Precisa melhorar a embalagem. 2 panelas vieram arranhadas como se tivessem forcado pra caber na caixa. 	
4	Muito bom. 	
3	Achei que a qualidade fosse melhor.	
1	Não recebi o produto que comprei, quero ver agora como vai ser pra trocar!!!	
5	Amei....perfeito, igual ao site, cores, desenho.	
3	boa	
5	Ótimo 	
1	A loja ofertou o produto por um preço abaixo do mercado.Depois que realizei a compra, a loja liga cancelando a compra.  Não cumpriu o valor da oferta que anunciou.    	
4	Bom	
3	cabo de conexão é curto.Só com extensão para usar. E a tomada vermelha (220w) está invertida. Para ligar a lavadora, o fio dela encosta na parte superior do transformador, e aquece....perigoso.	
4	Tudo ok!	
1	com cep e endereço,alem do numero de celular, os correios não entregou o meu produto que comprei, ou seja a confiabilidade da entrega não e satisfatória  estou aguardando ainda.ja foi descontado no ca	
1	Péssimo! Compro pela internet e nunca tinha me acontecido isso. Comprei dois ítens e só recebi um. Além disso no anúncio falava ser bivolti e recebi um produto 110V com uma qualidade de 3ª. Revoltada.	
5	ENTREGA ANTES DO PRAZO, RÁPIDO E PERFEITA.	
4	A loja compriu com o prazo de entrega no prazo. ok	
2	Boa noite, informo que nao recebi o item barra fixa e paralela mista crossfit musculacao pull up bar. Qual o motivo ??? Ainda vai ser entregue ???	
4	Bom produto	
5	Produto ótimo e entregue dentro do prazo previsto 	
5	O produto chegou corretamente, do jeito que encomendei. 	
5	Foi entregue no prazo, recomendo sim 	
5	Bom produto recomendo chegou certinho.	
2	NÃO ENTREGARAM O PRODUTO TODO.	
5	tudo ok	
1	Passou do prazo dado e ainda estou aguardando pela minha mercadoria ... 	
5	Recebi tudo certinho	
5	Tudo ótimo 	
4	O produto estava com a medida de 1,0m porém tem 90cm.	
5	Muito bom!  Me deram um pra de entrega de 17 a 19 dias úteis com prazo máximo de entrega até 13/07.  Com tudo recebi o produto em muito menos tempo.  Parabéns   Recomendo   	
1	Oi gostaria de que se até segunda dia 19 o produto não vier vou entrar em contato com o Banco pra vc devolverem as 2 parcelas pagas e suspender as restantes. Aguardo retorno 	
4	produto muito bom	
5	Minha encomenda deu um probleminha e com a ajuda do vendedor que fora do horário comercial me ajudou a resolver 	
5	Recebi o produto.Obrigado.	
5	Muito lindo! Nota 10.	
5	Entrega rápida e produto de qualidade 	
1	Comprei duas cortinas , porém só chegou uma , quero saber o que aconteceu , entro no site da lannister e só diz atrazo no envio dessa mercadoria porém da como pedido entregue! Mentira !	
4	Gostei do produto, chegou antes do prazo. Só não sei 5 estrelas por que veio com um pequeno defeito na parte superior da carteira, mas que não afeta o uso.	
5	Chegou no praso produto bom	
3	Gostei porém achei q a peça menor ficaria encaixada do cel , mas ela solta com muita facilidade !	
4	A capa é ótima, mas a película não cobre toda a tela.	
3	Recebi o produto que pedi, porém achei a mochila muito desalinhada, bamba. A parte da frente mais curta que a de trás.	
2	Não recebi os 02 travesseiros que comprei, paguei por 02, porém só recebi 01 unidade do produto.    Quero o segundo travesseiro ou o meu dinheiro de volta.	
5	Gostei Bastante 	
4	O produto veio apenas com alguns arranhados.	
5	 Produto ótimo. Chegou com tres dias. Parabéns	
1	Aguardo contato de vocês acerca do produto que ainda não foi entregue!	
5	O pedido foi entregue bem antes do prazo limite estimado. Muito satisfeita.	
1	Produto ainda nao foi entregue e consta para retirada nos correios, no Paraná. Uma vez que moro em São Paulo, capital, fico me perguntando como farei essa proeza!   Preciso duma posição urgente!	
1	Não recebi o produto.	
5	Como sempre tudo perfeito. Parabéns	
5	muito satisfeito nota 10	
5	Produto de qualidade e com prazo de entrega conforme o combinando.	
1	Já cancelei essa compra. Não sei porque estão insistindo com essa entrega. 	
5	Muito bom , recebimento bem antes do prazo!	
5	recebi antes do prazo e o produto superou minhas expectativas 	
4	O produto é bom, mas solta muito pelo. já lavei duas vezes e os pelos não param de soltar. Suja o quarto e a casa toda enche de pelos do cobertor. 	
5	Muito bom o produto é chegou rápido, recomendo!	
3	Entregou dentro do prazo, e o produto correspondeu as minhas expectativas, muito lindo ficou ótimo na minha sala rs 	
5	Chegou certinho.	
5	chegou td perfeito porem com datas diferentes, estou satisfeita com o produto.	
1	RECEBI E-MAIL DE CONFIRMAÇÃO DE UM PRODUTO QUE AINDA NÃO FOI ENTREGUE. DAS VÁRIAS COMPRAS RECENTES QUE FIZ COM A stark, ESTE É O UNICO PRODUTO QUE AINDA NÃO FOI ENTREGUE. 	
3	Recebi apenas um , comprei 3.	
4	bom atendimento	
4	Chegou dentro do prazo determinado.   Não usei o produto ainda, para avaliá-lo.	
1	Produto ainda não foi entregue	
1	Estou entrando com queixa no procom. Não consigo falar com niquem dessa loha	
5	O produto chegou entes do prazo de entrega.   Recomendo. 	
1	Muita demora na entrega. 	
5	Testei e gostei. A escolha dos alimentos, a espessura do corte e o tempo no aparelho influenciam no resultado. Kiwi, mamão, banana, maçã,, morango e uva apresentaram bons resultados. Goiaba não ficou	
5	Recebi bem antes do prazo final. Recomendo a loja.	
1	Meu produto foi entregue porém está faltando peças, comprei dois jogos de 30 cabides cada e só recebi 28 cabides. Por favor, providenciar entrega do restante.  Aguardo providências.	
1	Todos os tapetes estavam com as medidas errada.Comprei passadeiras com a medida 2.00 × 0.80,mas veio 1.90 × 0.76. Todos com as medidas erradas. Que lástima. 	
5	Entregue dentro do esperado e produto excelente	
5	Recebi tudo em dia e todos os produtos de boa qualidade!	
5	Melhor compra do ano.	
5	Produto excelente, e rápida entrega!	
1	Entrega super atrasada	
5	Perfeito	
1	O produto que me entregaram não é o mesmo que mostram na tv.pq não tem nada a ver.	
4	Cumpre com tudo que foi descrito no anúncio..	
5	Produto de excelente qualidade	
5	Entrega super rápida!	
5	Como sempre, tudo conforme o prometido.	
3	Sim porque outros produtos foram entrego no prazo determinado.Só não estou insastisfeito porque essa entrega não foi cumprido com o prazo previsto, estou esperando há quase 40 dias.	
5	Excelente vendedor. Rápido e eficiente.	
5	muito maravillosa esta loja produtos de primeira qualidade  	
1	Eu já paguei pelo produto e ele ainda não chegou 	
4	Produto bem embalado e de boa qualidade.	
5	Produto de ótima qualidade e entregue dentro do prazo.	
5	responsabilidade dom o cliente...parabéns.	
5	PARABÉNS! CHEGOU BEM ANTES DO PRAZO PREVISTO E O PRODUTO É MUITO BOM! 	
3	ok	
5	Porém chegou sem as baterias.	
1	eu pedi o cancelamento na mesma hora e mesmo a assim mandaram para o correio só quero estorno o brigador 	
5	Produto chegou bem antes do prazo.	
5	O produto chegou exatamente como o combinado, eu recomendo!	
5	Bolsa linda e material muito bom. Fiquei muito satisfeita. Super recomendo. 	
3	O produto é compatível com o preço.	
2	embora tenha recebido o termômetro de forno, o mesmo é muito diferente da foto apresentado.   Mesmo tendo a informação q as imagens são ilustrativas, sugiro q sejam mais fiéis ao q estão   vendendo. 	
4	O tapete é lindo, minha bebê amou!	
5	Recebi o que esperava e antes do prazo.  Parabéns a toda equipe da lannister!	
1	não recomendaria pois não estou com o meu produto e a loja não fez nada pelo seu cliente	
4	Produto conforme anunciado.	
5	Adorei fazer essa compra, chegou antes do prazo recomendo.	
1	Fiz a compra e no app da loja o produto ficou de emitir a nota fiscal e o que nunca foi feito.	
5	O produto foi entregue super rápido, bem antes da data prevista.	
5	Entrega antes do prazo estimado	
1	Recebi somente 1 jogo de lençol, sendo paguei por 2. Liguei para a loja e ficaram de me dar um retorno na segunda-feira. Espero que seja resolvido, pois ao contrario tomarei providencia	
5	Gostei do produto. 	
1	Recebi um e-mail de que não enviariam pois não tem o produto em estoque, mas estornariam o dinheiro.. porém veio a cobrança no meu cartão da primeira parcela, como vamos resolver?	
3	Produto de boa qualidade , só não sei dizer ainda quantos ao benefícios 	
3	Película bem tecnológica, aparentemente mito boa para proteger a tela do smartphone, mas parte das bordas não ficaram bem aderentes à tela do smartphone.	
5	Site confiável, entrega foi realizada antes do prazo máximo.	
5	Tudo certo	
5	Só não gostei porque não vem manual de instruções,Deveria vir explicando pra quais áreas do corpo devem ser usadas, obrigada	
5	Amei meu produto	
1	O produto não chegou está muito atrasado. Pessima essa loja	
4	Foi entregue, mas produto muito aquem do solicitado.   Veio a medida muito pequeno, no site de venda o ideal seria ter um link demonstrativo de; P, M, G e GG.  Att;  Laudenir Carvalho  	
5	muito satisfeito 	
4	entrega correta deste produto	
1	Veio totalmente te diferente do que foi pedido.	
3	Recebi dentro do prazo, para mim não teria elástico e veio com elástico, diz que é branco mas veio amarelado o mosquiteiro.	
1	recebi o produto antes mesmo do prazo, porem o mesmo não funciona.	
4	Entrega dentro do prazo, recomendo	
2	Gostaria de sabe o que aconteceu com meu produto estou desepicionada com as lojas lannister.Preciso urgente de uma posição da loja pois a primeira prestação no cartão está sendo paga.	
1	Demorou demai a entrega 1 mes para entregar quando o przo dado foram 17 dias. nao gostei! Ainda estou esperando a entrega.	
5	Produto testado e aprovado muito obrigado e meus cumprimentos a entrega no prazo ....  Respeito e responsabilidade no ato da entrega...	
5	Produto de ótima qualidade, recomendo!	
1	Produto entregue mas não o que de fato comprei, destarte considero não entregue. Funko errado, coleção errada e caixa parecendo bagaço de cana de tão surrada. Informo ainda que há solicitação aberta.	
1	Já faz mais de 30 dias que o produto foi comprado e ainda não o recebi.	
3	produto de qualidade	
2	Não gostei do acabamento. Nem do bordado.  Poderia ter sido trabalhado melhor.	
1	Já passou o prazo e o produto não chegou	
5	Gostei muito do produto e da logística. 	
5	O produto foi apenas testado e está funcionando. Espero que com o uso contínuo,no alto verão, ele corresponda as minhas expectativas.	
1	Película menor do que a tela do celular  	
5	entregue no prazo	
5	Ótimo.	
5	PROBLEMAS COM O ENDEREÇO DE ENTREGA E NADA QUE DESABONE A LOJA OU PRODUTO.	
5	Pedido entregue sem restrições e sem atraso.	
5	bom	
4	produto entregue ok	
1	Comprei uma capa e uma película de vidro, a película veio sem cola, eu comuniquei no dia em que chegou, me deram um prazo de 2 dias pra entrar em contato comigo pra resolver e nem entraram em contato 	
2	Recebi meu produto e está quebrado. Não consigo devolver pq o site das Américas não deixa.  Preciso de um retorno	
5	Ótimo produto!	
5	Top	
1	0	
4	produto entregue no prazo ainda em avaliação	
5	Era o que prescisava	
5	Tudo ótimo, produto de qualidade e prazo cumprido antes do previsto. Recomendo a loja e o produto.	
4	Ótimo material, entregue no prazo... perfeito... obrigado	
2	Aguardo receber o produto	
5	Muito satisfeito a minha mulher adorou	
5	PRODUTO DE ÓTIMA QUALIDADE CHEGOU BEM EMBALADO E DENTRO DO PRAZO .	
5	produto entregue dentro do prazo	
5	Gostei	
1	Esperei o prazo de 18 dias úteis para entregar o produto na cor errada. Tive que solicitar a devolução, ainda estou aguardando o processamento do estorno	
4	Muito boa compra em todos sentidos.	
1	Recebi o produto errado,pedi gotas e veio comprimido	
5	sempre gostei de efetuar compra na lojas lannister	
5	Essa máquina é maravilhosa Ela é silenciosa, completa demais (vem com 4 bobininhas, um kit de agulha, entre outros). Muito fácil de mexer e é linda! O pessoal da Janome está de parabéns! Obrigada!!!	
5	Recebi tudo em ordem e no prazo estabelecido!!!	
5	Gostei muito,e chegou rápido	
1	Informo que até o presente momento não recebi a compra do dia 20/02 com prazo para entrega no dia 21/03. Informo ainda que me sinto extremamente lesado, tendo em vista que o mesmo serviria de presente	
5	Muito rápida a entrega.  O produto veio exatamente conforme esperado.	
4	ótimo produto dentro das expectativas.	
5	Recebi o produto no prazo. 	
5	Sempre compro pois é muito confiável produtos no prazo	
1	Gostaria de saber se vai entregar ainda 	
1	O item enviado diverge do solicitado (capa de celular) e apresenta avaria na película e na capa 	
1	Comprei toda empolgada e na hora de usar que decepção, a minha antiga Taiff ion é mil vezes melhor. Esta só tem preço, não recomendo mesmo.	
5	Entrega bem antes do previsto, ótima.	
5	Adoro lannister impecável sempre	
2	O site não informa que o produto só funciona no Android, sendo Incompatível com o Iphone via bluetooth. Tem que comprar o modelo mais caro com wi-fi se quiser usar com o Iphone.	
1	Prazo longo e ainda atraso na entrega. Até o momento não recebi o produto e não tenho uma satisfação do que realmente está havendo. Segundo correio o produto ainda não chegou ao destino.	
1	"não recebi a encomenda descrita, encomendei a esquerda e veio a direita, sendo que estava descrito no titulo ""Esquerda"""	
5	Muito bom.	
1	Comprei dois kit para maquiagem chegou apenas um. Recomendo muito sempre comprei nas lannister sempre chegou certo primeira vez que não veio certo	
5	Produto veio adequadamente embalado. Poderia chegar mais rápido - demora demais, mas conforme prometido. 	
5	Bons produtos  	
4	O anel ficou apertado teria que ser um número maior. Como faço para trocar..	
5	Ótimo chegou no tempo estimado , super moderno.	
5	Ótimo produto recomendo chegou bem antes do prazo	
5	Produto entregue dentro do prazo 	
2	O prazo de entrega é enorme. Não voltarei a comprar, pois recebi 17 dias depois do pedido ter sido recebido (vocês terem reconhecido o pagamento).	
4	site excelente , confiável	
2	o material do produto é de qualidade inferior ao esperado.	
1	Não deviam dizer que tinham o produto   	
5	Produto bom prazo de entrega ótimo 	
1	assim que fiz o pedido observei que tinha pedido o produto errado e na mesma hora pedi o cancelamento do pedido mas ñ tive resposta da targaryen, ja fiz mas de 10 pedidos de devolução mas eles ñ respondem	
5	Entrega antes do prazo...👍👍👍👍	
4	produto como no anuncio, bom vendedor  	
3	Entrega parcial. Faltando chegar a Base do Bebe conforto.	
3	das outras vezes que houve a necessidade de compra para esta empresa o produto mesmo com o prazo longo de entrega recebia bem antes e isso foi mto bom, pois deixa o cliente mais satisfeito.	
4	tudo certo, sem problemas  	
5	Produto entregue antes da data e tudo certinho	
3	O produto chegou direitinho e muito rápido. Igual o da foto. Porém, sendo um carregador, aquesce demais, a ponto de não ser possível pegar com a mão. Risco de queimar algo de tão quente. 	
2	A qualidade da bolsa deve melhorar.	
5	O produto foi entregue no prazo, o guarda chuva é excelente com muita qualidade.	
5	Gostei do produto e da loja ,já fiz várias compras sempre vem antes do prazo e do jeito da demonstração ,recomendo.	
3	Para recomendar preciso ter 99% de certeza. Não recebi o produto até hoje. Vocês não sanaram meu problema. Atendimento confuso a resposta de vocês a minha solicitação não foi precisa, e até hoje nada.	
5	Resistente, pratica e linda!  Meu filho adorou!	
1	Eu não recebi a bolsa alguém pode me ajudar 	
5	Adorei o produto. Muito bom mesmo.	
5	tudo ok !	
1	TEM 40 DIAS QUE COMPREI 2 CADEIRAS 1 ROSA E 1 AZUL, NO DIA 13/03/2018 FOI ME ENTREGUE APENAS UM VOLUME CONSTANDO SOMENTE A CEDEIRA ROSA E A NOTA FISCAL PREGADA NO VOLUME CONSTANDO AS 2 CADEIRAS.	
1	Estou totalmente insatisfeito com a compra do produto que ainda não chegou!  Já paguei a primeira prestação do relógio, estou quase pagando a segunda, sem ter o produto! 	
5	Sempre recomendo as Lojas lannister , Pontualidade e respeito com os clientes.	
4	Tudo ok	
1	Comprei dois produtos no pedido 01-65465041, porem so chegou a mochila, a bolsa para quadro de bike, comprada pela tecnomidia ainda nao foi entregue.	
3	O produto é muito fraco. O encaixe é ruim e se solta sozinh dificultando a diversão. 	
1	"Conforme anuncio, comprei ""creatina universal 200gr+200gr"", porém veio somente um pote de 200gr e uma ""coqueteleira"", estou aguardando o outro pote com 200gr..."	
5	MARAILHOSO	
1	PREÇO EXORBITANTE. Me arrependi amargamente.	
1	Até o momento não te hoje informação do produto e TB sem resposta dos e-mails que passri	
1	Ainda não recebi ! Está demorando muito 	
1	Pensei que seria entregue antes do prazo mas nenhuma coisa nenhuma outra	
5	Recomendo essa loja, produto?chegou bem antes do esperado. 	
