score	comment	comment_english
5	Produto de excelente qualidade 	
1	Ja recebi os outros produtos, que comprei junto com esse. mas esse ainda nao chegou.	
5	Adorei o produto muito bem embalado e foi entregue antes do prazo	
5	obrigado mais uma vez lojas lannister	
2	muita demora comprei a fruteira e maos de um mes pra entrega insatisfeira . Meu pinceis comprei estava na data pra entrega e nao entregaram passou a data e ate agora nada 	
1	Comprei um conjunto de mesa para ser de altura diferente, mas acabaram  Mandando os pés das duas mesas com o mesmo tamanho.	
5	O produto chegou antes do prazo esperado.  Estou muito satisfeita 	
5	Menor preço e entrega super rápida.	
5	Eu sou cliente das lannister, e sempre fui bem atendido, o produto sempre chega em perfeitas condições, e antes do prazo, recomendo.	
1	No primeiro frasco que abrir venho com 30 unidades. E não 60 como descrito no anuncio e na embalagem. Sendo assim desconfio muito da originalidade.	
5	Recomendo a loja.	
1	Recebi duas cartas pelo correio avisando que o produto seria entregue e até o momento nada foi entregue.	
3	Falta de organizaçao, o produto veio incompleto	
3	aguardando o produto desde dia 13	
5	GOSTEI MUITO DO PRODUTO COMPRADO . BONITO E LEVE PARA ESSA ONDA DE CALOR.   SÓ NÃO GOSTEI PORQUE COMPREI 2 COLCHAS E ME FOI COBRADO O VALOR DE 2 FRETES. ACHEI SEM NECESSIDADE E INJUSTO	
5	Gostei muito   Só achei muito baixo 	
4	Chegou no prazo e é bom o protuto 	
3	Não posso opinar não usei ainda!	
5	Recomendo.	
4	Aparentemente o produto parece ser muito bom. Não abri ainda, pois é para presente.	
5	Goso muito de comprar nas Américas nota dez.	
4	Já estou usando a dois dias por enquanto está eficiente,espero que continue assim	
5	Ótimo vendedor, superou as expectativas... Produto excelente	
1	recebi o produto no dia 09 de maio diferente do que tinha pedido e fiz o pedido de cancelamento no dia 11 de maio e até o momento não obtive retorno algum, alias não sei mais o que faço, só PROCON  	
1	não fui avisado de nada !!	
5	Entrega antes do prazo, produto de acordo com a imagem no site!	
5	recomendo a todos	
1	Imediatamente após eu efetuar o pagamento, recebi um email avisando que o produto não estava disponivel. Entrei em contato com o baratheon 02 vezes, mas não querem devolver meu dinheiro. 	
1	Infelizmente nao foi entregue os pendulos..... 	
1	Ainda não recebi o produto...	
4	Bom	
4	Recebi o produto antes do prazo e chegou corretamente, bem embalado e em perfeito estado. 	
1	NÃO SEI QUAL O MOTIVO DA DIFICULDADE DA ENTREGA MEUS PAIS SÃO APOSENTADOS ESTÃO SEMPRE EM CASA E ATÉ AGORA NÃO CHEGOU MINHA MERCADORIA	
1	O produto veio embalado apenas por um frágil envelope, o que ocasionou o fato da caixa do cartucho ficar totalmente destruída.	
1	Estou aguardando.	
5	Muito bom	
1	Vocês me enviaram faltando 3 cortinas. E agora?	
1	"Os produtos vieram todos iguais.Paguei três preços diferentes.Um deles veio sem o plástico em uma caixa de papelão escrita por fora ""lava-louça"", as cores foram diferentes e o material bem inferior."	
1	Tive que buscar no correio maior peso 5 cadeiras e carregar pra casa 	
4	Foi muito rápido e eficiente .... obrigado	
5	Excelente...Recebi antes do prazo!	
3	Produto entregue antes do prazo. Fiquei satisfeito e recomendo a loja. 	
4	Obrigada por me manter informada o tempo todo sobre a entrega. 	
3	o produto ainda não chegou no destino recomendado.	
5	Produto excelente	
5	Entrega bem antes do prazo extipulado	
4	Recomendo	
5	Loja lannister sempre surpreendendo com as entregas, super rápida parabéns pelo comprometimento com nós clientes.	
5	tudo conforme o combinado. Obrigada	
2	produto bom minha filha amou	
5	Entregou antes do prazo. Muito bonita a cortina. 	
1	Pedido veio incompleto falta no jogo de tapete	
5	Foi inacreditável qdo fui atender ao chamado do correio. Tínhamos um prazo de até 20/08 para o recebimento. Chegou em 3 dias. Parabéns!	
5	a loja cumpre o prazo. o produto serviu pra o que foi adquirido.	
5	Muito bom	
5	Estão de parabéns ótimo produto chegou antes do prazo	
3	Aguardando o produto chegar ainda, tem 1 mês que foi feito o pedido.   	
4	Bom produto, frete caro.	
1	Tive problemas com a entrega. E ainda não mandaram todos os produtos!	
1	Não me deram nenhuma satisfação,no rastreamento parou em São Gonçalo e não foi mais adiante.  	
5	Sou cliente. Recomendo.	
1	Bom dia. recebi o produto no prazo. Porem fora da validade. produto vencido. Decepcionado com vocês. O lápis pinta cara vencido pode ocasionar alergia no rosto da minha filha. O que vocês irão fazer?	
5	Adorei 	
3	A entrega ocorreu no prazo estipulado.	
4	Muito bom 	
5	Produto excelente e entrega super rápida. 	
2	O filtro foi entregue perfeitamente, mas uma das velas que o acompanham veio com defeito.	
5	muito bom comprar na stark	
5	Entrega rápida  Tudo perfeito  Nota 10 👍	
1	Não recebi o produto que comprei, fiquei decepcionada e meu neto também.  Não consegui nem rastrear.  Uma pena!	
5	ok	
4	Recebi o produto dentro do prazo, porém não entregaram em minha residência, tive que retirar no Correios.	
5	Chegou antes do prazo, certinho.Eu recomendo!!	
4	Sem problemas,tudo certo  	
3	Material muito ruim, não recomendo! 	
1	Comprei dois produtos e já estão com atraso.	
2	É bonito, mas o material é bem frágil. Não recomendo.	
1	Gostaria de cancelar a compra, me deram o prazo de 15 dias para entrega, comprei em 08/12, entendi o final de ano e aceitei que seria entregue dia 05/01, mas até agora nada. Muito instatisfeita.	
1	O produto veio errado 	
3	Produto com detalhes no inox, arranhado, solda mal feita e sinais de ferrigem	
4	Aparentemente bom produto, só terei a certeza depois de lava louças.	
1	Olá, infelizmente o produto não veio conforme o anúncio.  Se tratava de um capacho, mas o que chegou é praticamente uma borracha, não tem utilidade de um tapete.     Gostaria de realizar a devolução	
5	Recomendo a todos produto ótimo chegou antes do prazo 	
5	Fiquei muito satisfeita.	
5	Trabalho de excelência; pois recebi os produtos bem antes do prazo.Obrigada pela agilidade!!	
3	Houve um atraso na entrega......deveria ter recebido ate o dia 13/11/2017 e recebi no dia 18/11/2017	
1	o couro eh sintético e de péssima qualidade. o pingente tem aspecto de lojinhas de 1,99. a medida sugerida não serviu no braço. joguei no lixo logo que chegou.	
5	Tudo normal, produto entregue dentro do prazo	
5	Recebi o produto certo sem problemas dentro do prazo.  Obrigado	
5	Recebido em ordem, bem embalado e no prazo.  Gostei muito!	
5	O perfume é perfeito... 100%  Só que a entrega demorou um pouco, geralmente as compras que faço pelo Américas chegam muito rápido... Bem antes do prazo mínimo... 	
5	Foi a primeira vez que comprei no site da lannister, e fiquei muito satisfeito, a entrega foi dentro do prazo, recomendo	
5	Gostei muito do produto. Para uso doméstico vale a pena	
1	Além de não possuírem o produto em estoque, e só foram avisar depois da compra efetuada (Sistema falho) ainda não enviaram o reembolso para a operadora do cartão.	
5	Muito bom. 	
5	Apesar do atraso da greve dos correios, meu produto foi entregue bem antes do prazo.  Satisfeita com minha compra e qualidade do produto.  	
5	Entregue no prazo é de ótima qualidade.	
1	Não chegou estou esperando 	
1	O produto recebido era falso. Nao veio na embalagem razer, veio numa sacola que estava rasgada. E é falso. O contato usb esta todo arranhado, o programa razer nao reconhece o dispositivo . 	
5	Gostei muito da entrega rápida 	
4	Gostei bastante do mouse, é bonito de modo geral e bem leve. Porém, achei o material bem fuleiro, aparenta quebrar facilmente, mas funciona bem. 	
3	Gostaria de saber quando chega minha encom  	
5	Veio Rápido e atendeu minha necessidade	
1	Comprei 03 unidades de cortina rolo e foi entregue apena 02 unidades. Já entrei em contato com a loja e ainda não obtive resposta	
4	Produto acusou que não era original, porem por enquanto esta funcionando perfeitamente.	
1	Pessimo vendedor, foi entregue parte do Pedido, e os que vieram são errados, comprei 60XL color veio 60XL Preto	
3	onde eu moro os Correios sempre fala que zona de risco,isso atrapalha muito a entrega de qq produto.   o prazo era pro dia 27/12,se não fosse por isso tinha chegado bem antes.	
5	Produto chegou antes do prazo informado. 	
1	Olha comprei 3 produtos de cabelo   E so chegou 2. Interesante q paguei todos juntos  Deveria ser embalados e enviados juntos .  Pq me fizerao isso. Sempre compro com vcs.  Onde esta minha outra comp	
2	Não gostei. O material não é tão bom. A cor dos desenhos está fraca, não como demonstrado na foto.	
5	fiquei muito satisfeita porque o produto chegou antes da data prevista e veio o que eu solicitei. Obrigada	
5	Bom	
4	Precisa melhorar a embalagem.	
2	Funciona como casinha para o meu coelho, mas é muito simples, sem acabamentos bem feitos. Parece feita de qualquer jeito, com os grampos e os parafusos por fora. Não traz instruções para montagem	
1	Alegaram não ter o produto para entrega,acho que deveriam ver antes de colocar na venda de tem ou não o produto	
5	Muito bom recebi meu produto muito antes do prazo previsto é tudo certo obrigada.	
4	Muito boa , entregue dentro do.prazo!	
4	chegou no prazo	
5	Chegou bem e antes do prazo...gostei muito, super indico...e parabenizo as Américanas pois acompanha tudo até o final da entrega... parabéns..	
3	As medidas não correspondem às descritas na informação do produto. Tendo 2cm a menos na largura e comprimento.    Quanto aos puleiros externo não tem um encaixe adequado dificultando a fixação. 	
5	Satisfeito 100%; recebi bem antes do prazo estimado; só falta testá-lo (não acompanha o cartucho de tinta)	
5	Muito TOP o produto. Lampadas de ótima qualidade, que iluminam muito bem e consomem quase nada.	
3	A entrega do suporte foi ótima, muito rápida, pena que a TV ainda não foi entregue e eu não tenho o que fazer com o suporte sem a TV. Espero que nas próximas compras entreguem tudo junto	
3	mo produto é bom, mas tem que ser melancia pequena, grande ele não tem capacidade para cortar.	
1	nao recebi o produto	
5	Estou muito satisfeito gostei do produto recomendo a lojas americanos   Vou continuar acompra com você   	
5	Produto chegou em ótimo estado,o envio foi bem antes do previsto.Recomendo.	
2	Não gostei dos objetos e quero devolvê-los. Achei o material muito frágil e até veio com um pequeno furo no courino.	
1	Somente o toner amarelo chegou até o momento.	
5	Entregou antes do esperado 🤗😍	
3	fornecedor correto e produto excelente 	
4	Só a cor que não curti aparece amarelo e veio verde resto perfeito	
1	Recebi parte da compra o jogo de lençol.  Comprei um jogo americano junto , na mesma compra E NÃO RECEBI.  AGUARDO PROVIDENCIAS.	
5	muito bom atendimento e prazo de entrega	
3	comprei, já paguei e ainda nã recebi	
5	Gostei do produto, entrega antes do previsto, parabéns.	
5	Pronta entrega, antes do prazo	
5	Melhor empresa	
5	Agilidade e compromisso com o cliente.  Recomendo de olhos fechados.  Parabéns!	
1	Nada de produto!!	
5	tudo ok	
2	Chegou no prazo estipulado. Porém veio faltando umas peças pequenas que dá o Acabamento. A cadeira o material percebo näo ser muito resistente.	
5	Muito satisfeita! Excelente produto!	
1	O produto chegou cheio de amassados. Sequer fica estável. Uma pena. 	
5	Tudo ok	
5	Linda , amei	
5	Uahlll! Recebi minha compra 30 dias antes do prazo definido! Adorei comprar da targaryen! 	
5	O produto veio como o combinado e no prazo certo	
5	ATENDEU AO PROPÓSITO	
5	Otimo	
5	Eu recomendo. 	
5	Entrega muito rápida, recomendo!!!	
2	Os Produtos foram faturados em lojas diferentes, em resumo: 1 não chegou e o outro que chegou veio na cor errada.  Meu conselho e peçam para enviar as mercadorias corretamente.	
5	Produto foi entregue antes do prazo.	
5	O produto é exatamente como o apresentado. Pelo preço, é o melhor custo/benefício. Sem conta a entrega, que foi uma das mais rápidas que já tive na internet.	
5	Mais uma vez muito feliz por comprado aqui ,entrega super rapido..	
5	Excelente	
4	Facilidade em manusear o aparelho.	
4	produto de boa qualidade;somente dois fatores contra.1 o suporte para a base do bolo fica solto,corre o risco do bolo cair.2 alguns cortes de encaixe são finos demais,quase quebrei ao montar.	
5	Aguardo o meu sofá que comprei antes para entrega para dia 16 até o momento n recebi n consegui fazer o cancelamento nenhuma satisfação acho uma falta de respeito ao cliente se não tem não engana 	
3	Bom dia a dias que espero uma resposta da lannister e da targaryen sobre o reenvio da minha entrega e nada ainda.Qualquer coisa podem me ligar 71-99135-5551 Carlos , CEP:43825100 número:74	
5	adorei comprar nesta loja e vou comprar mais vezes  	
3	Produto dentro do anunciado. Obrigada!	
5	Perfume de um aroma muito agradável, ideal para os dias e noites quentes de verão.	
3	Somente algumas panelas um pouco amassadas, mas tirando isso super recomendo, as panelas são ótimas.	
5	Produto muito bom, dentro do prometido!	
1	O prazo de entrega é excelente agora o produto é péssimo veio rasgado o meu pedido fiquei completamente insatisfeita.  	
4	Pedido atendido corretamente.grata.	
5	Produto excelente. 	
5	Um amigo já tinha indicado a targaryen para compra de arduínos. Então fiz a compra já esperando um bom atendimento. O produto chegou rápido e muito bem embalado.	
5	Produto chegou dentro do prazo e veio corretamente o que eu pedi.	
1	Comprei um perfume Bleu de Chanel , paguei e não recebi . 	
5	Chegou dentro do prazo de entrega e eu adorei o produto.  	
5	O produto chegou no prazo até antes isso foi muito bom, porém o mesmo veio com alguns defeitos na pintura e faltando alguns parafusos. Mais esta ok.	
3	S	
5	O prazo para entrega era até dia 27 de março. Chegou dia 5 de Março. Tudo correto. Relógio muito bonito. Parabéns.	
5	Super recomendo	
1	Prazo ruim, sem retorno.	
5	boa	
1	Não posso dizer que gostei dessa loja ou que recomendaria ela pra um amigo, sendo que o meu pedido não chegou no prazo e nem uma explicação recebi. CONTINUO ESPERANDO O MEU PEDIDO . ESPERO RECEBER.	
5	Ótimo produto e entrega super rápida	
4	loja confiável	
1	Estou aguardando o contato da empresa para resolver o problema da entrega faltando produto.	
5	A cortina é muito bonita,perfeitas condições,chegou certinho conforme descrito.  A cortina nem parece tafetá,lembra um cetim,ficou muito bonita no quarto da minha filha,escureceu bem pois atras do taf	
4	gostei muito	
5	Produto muito bom e entrega perfeita antes do prazo.	
4	Sem surpresas, tudo foi entregue dentro do prazo e como encomendado. Faltou um ítem que faltou no estoque mas esta dentro do prazo.	
3	Os produtos foram entregues em dias diferentes, o que gerou reclamação na entrega do primeiro pacote.	
5	Chegou rápido	
1	Não me entregaram os produtos 	
5	Entrega é produto certo.ok	
5	Escorredor lindo!!! A entrega foi feita antes do prazo!!!	
4	Produto entregue certo é na data prevista	
1	Aguardando retorno da loja	
1	meu produto não chegou m minha residencia. Mas até agora não chegou.	
5	produto excelente !!	
1	Comprei e pageui por duas unidades do kit de fazer pastel, porém so recebi um, enviei reclamação para a loja e não obtive resposta, e agora? Fiquei no prejuizo?  	
5	Produto de fácil instalação. Chegou em 3 dias.	
5	Chegou antes do tempo	
4	Otimo produto para quem cozinha e precisa controlar a temperatura do forno.	
1	Minha opinião é essa por causa da demora     E ate aqui não chegou meu produto ,já passou do prazo . quero meu produto 	
1	Bom dia. Comprei o produto com previsão de entrega para o dia 17/08 e até hoje não recebi.   Att.  Milton 	
1	Os produtos chegaram dentro do prazo mas a mesa veio com defeito. Imaginei um produto mais forte. Estou aguardando contado da lannister e fornecedor.	
1	Gostaria de saber o que houve, pois até agora não chegou meu produto!!!	
3	Entrega muito eficiente 	
5	Recebi no antes do prazo combinado. 	
2	Entrega no prazo, o produto é bom, porem a embalagem durante o tranposte foi toda amassada com avarias... melhorar o serviço de entrega.	
5	Otimo!	
5	adorei o producto recomendo	
3	Bom 	
5	Demorou a chegar, mas o produto veio em perfeitas condições e é lindo.	
5	Chegou bem antes. Estão de parabéns!!!	
5	Excelente  	
5	Excelente produto! Lindo jogo de lençol de casal! Produto entregue dentro do prazo previsto! Muito satisfeita!	
3	Por favor envie o outro jogo de tapete de sapinho 	
1	Produto chegou dentro do prazo, porem, nao foi a marca que comprei, e ao utilizar essa outra marca, o produto derreteu o plastico, se deformou, quase causando um acidente eletrico. 	
5	Compra, produto e entrega ok. Recomendo!	
1	Não compre com esta empresa targaryen que faz a entrega. Eles enviam pelo correio e como o correio está uma merda, o produto não chega nunca. 	
4	Tudo certinho	
5	BOM	
3	o produto veio no prazo certo,tudo ok, apenas uma reclamação o controlo só funciona bem de perto do receptor,se estiver mais de 2 metros do receptor já não funciona,troquei as pilhas e continuou igual	
5	boa	
5	Sempre correto	
1	Produto veio com defeito, não abre e fecha, esta travado.	
2	O produto foi produzido a muito tempo atrás, sobrando pouco tempo de validade quando ele foi entregue.	
3	Ainda não recebi o produto, acredito que o prazo dos correis foi muito longo.	
5	Jarra ótima para servir visitas com água, refrigerante...amei	
1	Não entregou e não entrou em contato	
5	E BONITO!	
5	Sempre compro e recomendooo	
4	olhando no site parece ser preto e branco, porém quando recebi percebi que as cores eram cinza e preto.	
5	tudo 100%	
1	Depois de quase um mês tendo pago a mercadoria, recebo um e-mail da lannister dizendo que a targaryen não tem esse produto disponível. empresa ainda não se posicionou nem fez contato para resolver. 	
5	Excelente!	
5	Produto de ótima qualidade	
5	Produto de ótima qualidade e recomendo a todos.	
4	muito bom. Parabens	
5	Recebi o produto conforme a descrição e no prazo previsto. Veio bem embalado, tudo certo.	
5	Parabéns lannister , entrega no prazo e produto lacrado ..Recomendo!! Uma ótima loja online !	
5	Envio e entrega rápida do produto, recomendo.	
5	Super recomendo essa loja! Recebi bem antes do prazo informado e o produto é exatamente o que eu esperava! 	
4	Entrega feita bem antes do prazo final. O frete entretanto poderia ser menor, como pesquisei, se utilizassem uma modalidade de postagem diferente.	
1	Comprei preto e veio Prata. Já fiz a reclamação e estou aguardando contato da empresa targaryen.	
5	Recebi antes do prazo. Agradavelmente surpreso. Super-recomendo.	
5	Produto conforme especificado, entrega dentro do prazo.	
5	Produto entregue perfeito, rápido e super confiável.	
5	Lindo produto! Recomendo. 	
5	bom, estou usando e como o cesto ainda não se desmontou então está bom	
4	Produto bom, entrega excelente, lojas lannister, sempre dando show, no quesito prazo de entrega...	
2	comprei três jogos de cama, e só foram entregues dois, tentei entrar em contato porém o atendimento eletrônico não permite,pediu p aguardar uma resposta no e-mail e o mesmo nunca foi respondido	
3	Comprei 2 produtos, só chegou 1. Eu acho que deveria dar como entregue quando chegar os dois. Certo. O suplemento Dhea 50ml chegou, mais a creatina Black skull 300g ainda não chegou.	
5	Excelente	
5	Adorei produtos entregue antes do praso muito bom	
1	Ainda não recebi meu produto 	
5	Entrega ante do prazo e produto correto.	
5	Gostei bastante do produto, e a entrega foi excelente obg	
5	Entrega rápida.	
5	Produto de qualidade muito boa.	
5	Obg  Deus abençoe.	
4	A única coisa errada foi dizer que o Manual viria em Português, e ele veio em Inglês e estou com dificuldade de manusear o aparelho devido a isso. Peço que me envie um MANUAL EM PORTUGUÊS. 	
5	Recebi o produto corretamente e antes do prazo estimado.	
5	Entregou bem antes do esperado.A única coisa que me desagradou foi que as bolinhas são de papel.Poderia vir escrito na descrição do produto.Mas for	
1	compre um relógio , no anuncio dizia q era original! mas o relógio se trata de uma replica de mau qualidade.	
5	Muito satisfeito	
5	Não possamos mais ficar sem o perspirex, eu recomendo a todos que tem problema de transpiração em excesso 	
5	Feliz com produto com a loja com entrega obrigado e um feliz Natal!!!  	
5	A entrega foi super rápida e o pendente é lindo! Igual a foto mesmo! 	
1	O vendedor entrou em contato comigo mas não concluiu a venda	
5	Entregue antes do prazo	
5	Entregue bem antes do prazo. Produto aprovado!	
4	Comprei 2 rolos de cabo 4mm e até agora so recebi 1, achei estranho porque na nota fiscal veio constando 2 e so recebi 1. Espero não ter dor de cabeça. Nao vou recmendar a loja ate resolver a situaçao	
1	Nao recebi o produto, recebi a informação de que se estraviou. Silolicitei o cancelamento à lannister e ate agora nada. 	
1	Comprei achando que iria receber em três dias úteis. Já passaram 5 e nada do produto. Um absurdo!	
1	Comprei o produto em Março, praticamento quase em Junho ainda não chegou.	
3	Compra cancelada e mesmo assim lançada indevidamente no meu cartão de crédito.	
5	PRODUTO CHEGOU CORRETAMENTE DENTRO DO PRAZO . UM PONTO NEGATIVO É UM PRAZO PARA ENTREGA BEM ELEVADO . 	
5	Apesar de ter sido entregue dentro do prazo o mesmo poderia ser menor, muito tempo desde a compra até o recebimento.	
5	Produto conforme descrito,entrega bem antes do prazo...	
4	Não é a primeira vez que compro nas lannister e na hora da compra dão um prazo pra entrega e depois estendem o prazo bem mais....demorou muito pra chegar, além do prazo estipulado na hora da compra	
5	Gostei, entregue bem antes do prazo.	
3	nao ecebi prodoutos	
5	Estou satisfeito com o produto adquirido.  A Lojas lannister.com, entregou o produto bem antes do prazo estabelecido, o que trouxe satisfação , e com certeza vou adquirir outros produtos.  Parabéns.	
5	Produto entregue antes do prazo, chegou muito bem embalado e funcionando corretamente.	
5	Produto ótimo, entrega melhor ainda, recomendo.	
5	o prazo de entrega , muito antes . otimo, eu adorei. 	
5	O produto chegou correto e antes do prazo ! 	
5	muito bom a entrega foi otima na data certa .	
5	Eu pensei q a cor azul,era mais intenso.  Bem rápida a entrega.Obrigada!	
1	Estou insatisfeita com a entrega  	
1	Comprei dois cartuchos 662XL (1 preto/1 colorido) e após instalar em minha impressora HP Deskjet 2546 foi acusado na tela do computador como sendo falso, cortando todas as impressões pela metade.	
1	Apenas no dia que deveria receber a mercadoria fiquei sabendo que não seria enviada por motivos de defeito e não teriam a reposição do mesmo produto.	
5	por ser a primeira compra não tenho o que reclamar ,foi bom de compromisso.	
3	ficou faltando o das dez toalhas..a de cinco foi entregue..estou aguardando retorno,,	
1	Não recomendo esta loja nem a loja stark. Com, pois são parceiros 	
4	faltou as duas peças do aparelho massageador	
5	Entrega antes mesmo do prazo, mercadoria excelente.	
2	o colchão da cama é horrível, não vale o preço cobrado.	
1	Eu comprei o produto no cartão.A venda foi realizada e dias depois a loja cancelou o produto e estorno o pagamento 	
1	Como que disponibilizam um item pra venda, se depois percebem que não tem mais em estoque?    Tão de sacanagem.    Lixo. Nada além disso.	
1	Não recebi o produto e não tenho previsão alguma de receber. Péssimo negócio. 	
1	Olá!! recebi só parcialmente os produtos; faltou um item. 	
5	Entrega no prazo e em excelente estado.	
5	AINDA NÃO INSTALEI AINDA...MAIS TIVE EXCELENTE INDICAÇÃO 	
5	Produto conforme informado.	
5	Muito bom o produto 	
5	Ótimos preços e entrega rápida.	
2	Comprei o produto errado, não atentei a descrição, verifiquei a foto no site novamente e percebi que colocaram a imagem do produto, por isso pensei que era o Redmi 4X e não o Note 4X	
1	O relógio e bom mas a pulseira e podre usei um dia e apodreceu ela tive que comprar uma.pulseira nova tinha que ser de cilicone estapulseira	
5	Muito bom 	
5	Ainda não recebi minha compra!    Isso é uma falta de vergonha!	
5	produto recebido antes do prazo!!	
5	Não tive problema desde a compra até a entrega.	
1	Solicito o cancelamento da compra pois a cor do produto difere muito da foto anunciada no site do vendedor.	
1	Produto não veio conforme o descrito no anuncio e um deles veio com defeito.  Solicito o reembolso.	
5	Sempre super pontuais com a entrega parabéns 	
1	O produto veio com defeito	
5	Bom, atendeu as expectativas.	
3	a empresa entregou fracionado o produto, comprei duas embalagens, a entrega de uma ocorreu em um dia e a outra depois de 3 dias	
5	Fiquei super satisfeita pois o produto foi entregue antes da data prevista	
5	Caixa maravilhosa, super fácil de montar, chegou antes do prazo.	
2	nao recebi o produto, o fortalecedor de unha o mavala gostaria de saber por que 	
5	Site seguro	
4	otimo	
2	Comprei dois produtos e só recebi um!	
3	paguei o boleto duas vezes queria saber se recebo meu dinheiro de volta?	
4	Prateleira forte. Chegou antes do prazo.	
5	Bom dia lojas lannister gostei dos produtos entrga no prazo mercadoria excelente eu recomento obrigado pela atenção ,Marlinda F dos santos.	
5	ainda está dentro do prazo 	
4	bom	
5	otima entrega	
4	Gerecer gostei do produto, deveria oferecer da cor branca.	
2	o pedido é entregue em separado, comprei 7 itens que foram entregues em 3 pacotes em 3 datas diferentes e ainda ficou faltando um dos itens.	
1	Meu produto veio diferente e não tem e mail de contato com alguém para resolver meu problema,estou muito triste com esta compra,principalmente por ter nao contato disponível como no mercadolivre.	
5	Tudo ok.	
5	NOTA MIL AMEI COMPRARA COMVOCES, VOU CONTINUAR COMPRANDO, OBRIGADA DE CORAÇÃO.	
3	Não recebi o produto	
2	Solicitei dois varão para cortina, mas só veio um. 	
1	Ainda estou aguardando meu produto chegar.	
5	Rapido prático excelente ,foi minha prineira compra na internete e sinceramente tinha medo de ser lesado mas recomendo correu td de acordo com o combinado to muito satisfeito.	
1	Produto chegou danificado, solicitei a troca e foi negada, não teve outro jeito a não ser cancelar a compra.	
5	Recebi o produto correto e muito rápido. Fiquei impressionada.  Super recomendo!!!	
4	Ótimo custo benefício.	
1	A entrega esta em atraso e eu preciso da para p. O dia 20,02 e a mesma ainda nao chegou.. se passar do dia 20, n vou querer mais o produto!	
5	Mercadoria entregue no prazo como prometido.	
2	Razoável!	
1	Não tenho mas interesse 	
5	Super recomendo	
5	Fiquei muito satisfeita com a compra, facilidade e entrega rápida.	
5	Otimo produto,entrega perfeita recomendo.	
5	Comprei e meu pedido foi enviado antes do vencimento obrigado.	
5	Tudo certo e dentro do prazo. 	
2	Produto se diz grande mas não cabe na criança !	
3	Produto conforme descrito, porém o fone de ouvido só funciona um dos lados. 	
4	E bom ter novas opicoes de compras ja q nao conhecia a loja,espero ate a minha proxima compra gostei muito do controle do jeito q queria	
5	Veio até antes do prazo adorei do jeito que eu esperava 	
2	Srs, efetuei a compra de 2 produtos, entregaram apenas a Varredoura Feiticeira Mod. Compact Plus, sendo que o parceiro foi a targaryen, e o pior é que consta no site lannister como entregue os 2 produtos	
1	O produto não chegou à unidade dos correios. Invés de tomar a responsabilidade para si e estonar o valor, a loja disse que só faria o estorno após receber de volta o objeto. Sou cliente não entregador	
4	recomendado sempre, o produto chegou antes mesmo do previsto e satisfez minhas expectativas.	
5	COMPREI DOIS TONERES E VEIO UM DE CADA VEZ O QUE ASSUSTOU UM POUCO QUANDO CHEGOU APENAS UM NA PRIMEIRA ENTREGA MAS DEU TUDO CERTO NO FINAL CHEGOU O SEGUNDO PERFEITO E LACRADO	
4	Chegou bem antes da data prevista, nem Tava esperando! Ótimo 	
5	Excelente Produto	
5	  SIM, Muito recomendo essa loja. Até agora tudo o que eu procurei encontrei nas lojas lannister. E a entrega é bem rápida.	
1	Ainda estou aguardando 	
3	disket veio quebrado preciso manual instalacao	
5	Otimo produto entregue ANTES do prazo estipulado... RECOMENDO... 	
1	O prazo de entrega já passou e não recebi nenhuma mensagem com informações.	
1	O teclado não foi entregue ainda 	
1	Já é o segundo email me perguntando se recebi o produto, uma vergonha, pois vcs nem sabem se entregaram.    Não recebi nada e nem me contacataram para falar o motivo, apesar de eu ter reclamado divers	
1	Nao recebi o produto conforme anunciado,	
4	perfeito	
2	Recebi o produto com problema, passei um Email com detalhes problema, até agora não tive respostas.	
4	Recomendo	
3	Não recebi o produto	
5	Entrega super rápida.muito bom  	
5	Tudo foi entregue nos conformes.	
5	O relógio é lindo. Vale a pena	
5	O produto chegou antes do prazo e isso me deixou muito feliz por se tratar de uma encomenda para criança. Super recomendo!	
4	Otimo	
5	chegou antes do prazo de entrega e veio em perfeito estado !	
4	Produto chegou no prazo e tudo OK. Recomendo.  Poderiam ter enviado uma cópia da NF junto, pois a mesma foi recebida apenas eletronicamente.	
5	o material nunca é igual a impressão que temos na tela, de toda forma o serviço foi muito bom.	
3	O produto veio errado	
4	O skate não veio com a estampa da foto na venda.	
5	gostei muito de comprar estes produtos	
5	O produto chegou antes do prazo.	
5	Amei o kit, super recomendo.  Material muito bom, entrega antes do prazo.  	
1	O produto foi comprado no começo do mês, estava quase completando a data de entrega e a empresa não tinha nem gerado a NF quanto mais entregar o produto. Por isso cancelei o pedido e quero a devolução	
5	Entregue dentro do prazo e o produto veio perfeito	
1	o produto ainda não chegou . Já passou do prazo	
4	Produto entregue no prazo. Recomendo	
1	O produto não vale o preço cobrado. O material do fone é de baixa qualidade com exceção do som que é muito bom.	
5	Tudo ok 	
5	Entrego antes do prazo.Produto correto e recebido sem avarias.. Embalagem devidamente correta. Obrigado. 	
5	Porque o produto não chegou ainda.	
3	Só descobri que o produto não chegaria em casa depois de pagar pelo frete, tive que ir buscar no correio.	
5	A entrega foi antes do prazo e o produto veio corretamente, fiquei em duvida quando ao conector se encaixar no notebook, mas foi o correto mesmo. Recomendo	
5	otima	
5	produto chegou antes do prazo previsto, era o que esperava	
2	parece que ja veio usada!!	
5	Entrega dentro do prazo, e o produto maravilhoso!   tudo ok.	
